Mexico,0
Thailand,21
Paraguay,26
New Zealand,118
Luxembourg,15
Lithuania,37
Chile,27
Macedonia,63
Ecuador,19
Hungary,28
Israel,159
Indonesia,32
South Korea,92
Brasil,32
Australia,1
United Arab Emirates,47
Canada,111
Japan,11
Serbia,157
Poland,4
Switzerland,67
Vietnam,153
India,36
Turkey,78
Georgia,89
Ireland,306
United States,12
The Netherlands,74
Portugal,37
China,25
Ukraine,10
Philippines,78
Iceland,0
Peru,67
